numero_de_cliente,predict
835714266,0
835925240,0
836245617,0
836440912,1
836461108,1
836944987,1
837229548,1
837769208,0
838361515,1
838506204,1
839221185,1
839378563,0
512870382,1
512988743,0
513008504,0
513252962,1
513829446,0
513975373,0
514052461,0
514569875,1
514721933,0
514831831,0
514929483,1
515364275,0
515755745,1
516660547,1
517074408,1
517153247,0
517418115,0
517575562,0
517966819,0
518175752,1
518247366,0
519709411,0
519986022,0
520160685,0
520759995,1
521348664,0
521989332,0
522423612,1
524114864,0
525230571,0
525263321,0
526728279,1
528949122,0
530592756,1
530644165,1
530681800,1
531174568,1
531884442,0
532149891,0
534100913,1
534819173,1
535050566,0
537254133,1
538696989,0
542130834,0
542547248,1
543225832,1
543252383,0
544056988,0
544367441,1
544423880,0
548488111,1
549112365,1
549682435,0
549940301,0
550142308,0
550273214,0
550291668,0
551010432,1
551110202,1
551151918,0
551442748,0
551566215,0
551759546,0
551946310,0
552161008,0
634232687,0
634264993,0
634338281,0
634627445,1
634685489,0
634936797,0
635190879,1
635358463,0
635544570,1
635787491,1
636362300,0
638002501,0
638007027,0
638100734,0
638465953,0
638693272,0
639127184,0
639427211,1
639509542,1
639823711,1
640230279,0
640244574,0
640495515,0
640614755,1
640942851,0
640944525,0
641488856,0
641531376,0
642183564,0
642317894,0
642494444,1
642557527,0
642617912,0
642674137,0
642713958,0
644201307,0
644468805,1
644528455,0
644708874,0
645314973,1
645359021,0
645375290,0
645683625,0
645824223,0
645968989,0
646302192,0
646438273,0
646865405,1
646964807,1
647042109,0
647123715,0
647486013,0
647601675,0
647720616,0
647728422,1
647743085,0
647743153,0
647776851,0
648070156,0
649145616,0
649167854,0
649196368,0
649433533,0
649715029,0
649938044,0
650079231,0
650564263,0
584800828,1
585493563,0
585575382,0
586199133,0
586235299,0
586299620,0
586632243,0
586884933,1
586944805,1
587301134,0
587327608,0
587743364,0
588049804,0
588098805,1
588176039,0
588431428,0
588486048,0
588990191,0
589900254,0
590071484,0
590135148,0
590323816,0
590538582,0
590583287,0
590584671,0
590830069,0
591031273,0
591231026,0
591233434,0
591614187,0
591874025,0
592350970,0
592462328,0
592585787,0
592652081,0
592690074,0
592917316,0
593001185,1
593033491,1
593272911,1
593324175,1
593472945,0
593586712,1
593821392,1
593838019,0
594290821,1
594553948,0
594594349,0
594607184,1
594773453,0
594901882,0
594990994,0
595158364,0
595217366,0
595669655,0
595781526,1
595861313,1
596273201,0
596862887,0
597172469,1
597308909,0
597718474,0
597764486,1
597890943,0
651173573,0
651447707,0
651457912,0
651575546,1
651796444,1
652251287,1
652653628,1
652765131,0
653109052,0
653428549,0
653976595,1
654429688,0
654563224,0
655194182,0
655389554,0
656861881,1
657095759,0
657126895,1
657448655,0
657643736,1
659792897,0
659902863,1
660422549,0
660543608,1
660702217,0
661125053,0
661313346,1
661435139,0
661638317,0
662374297,1
662744255,1
663362233,1
663402489,0
663626162,0
664827557,0
664843527,1
664871972,0
665516210,0
665651343,0
665741992,1
666042087,0
666188082,0
666397391,0
666660073,1
666808699,1
667180912,0
667389708,1
667390870,0
667430400,0
668031905,0
668130060,1
668628226,0
668645655,1
669071327,1
669116109,0
669418826,0
669594070,1
669692157,1
669718921,0
670007931,0
670211399,0
671318362,0
671402153,0
671603939,1
671752564,0
672770774,0
672861645,0
672915608,0
673203303,0
840113006,0
840287883,0
840607525,1
841045964,1
841083889,1
841616324,0
842826481,1
842931562,1
843502802,0
844144999,0
844908255,1
845453457,0
845795849,0
845856157,1
846362349,0
846582000,0
847612900,0
849053502,0
849193374,1
849258284,0
849281256,0
849614092,0
849720199,1
850296110,1
850407972,0
850704352,0
850741978,0
850766922,0
851028443,0
851347496,0
851605584,0
851804235,0
852567346,0
852916664,1
853164615,1
853250012,1
854232124,0
854410648,0
854474243,0
854483944,0
854634679,0
854707463,0
854780392,1
854824509,0
854925295,0
855122494,1
856147698,0
856292532,0
856610936,0
857122884,0
857736857,1
858100325,1
858364536,1
858830686,0
859063471,0
859190072,0
859256366,1
859642439,0
859677366,0
859917734,0
859960834,0
860268077,0
860777182,0
860963220,1
862009141,0
862153027,1
862608306,0
863904441,1
864159472,0
865106426,1
865620705,0
865898264,0
866485550,0
866955927,1
867438559,0
868447144,0
869098529,0
869190630,0
869226079,0
869448138,0
869649419,1
869662032,0
870021931,1
870562462,1
870900114,1
870974940,0
871890681,1
872605738,1
872775799,0
872815184,0
873111991,1
873264118,0
873432214,0
873951968,0
873973044,0
874315948,1
874444659,0
874515838,0
874831543,1
875446387,1
875516840,1
875689744,1
876073998,0
876283956,1
876370378,0
877225521,0
877280799,1
877471132,0
877666291,0
877973388,0
878009998,0
878018820,0
878035737,0
878042594,1
878221775,0
878380606,0
878618642,0
878673416,0
878899634,0
879526296,1
880223113,1
880416589,0
880848392,1
880903448,0
881422467,0
882144451,0
882443085,0
883007758,1
883734182,0
884304039,0
884306003,0
884443988,1
885169242,0
885345579,0
885984786,0
886333378,0
886545309,0
886683499,0
886725215,0
886924456,0
887039606,0
887260136,1
887996338,0
888645238,0
890481691,0
891263392,0
326105703,1
326770359,1
326903963,0
327496424,0
327563367,1
327610626,1
328105222,0
328148758,0
328173548,0
328645608,0
328956061,0
329420819,1
329449487,0
330186193,0
330437210,0
330441070,0
330810670,0
331036520,0
331363523,0
331634378,0
331786138,1
332162732,1
332418053,1
332711512,0
332868524,1
333257295,0
333321181,0
333349840,0
333359831,0
333577595,0
334161883,0
334612064,1
335406746,1
335656234,1
336572633,0
336755973,1
336882207,1
336971763,0
337206811,1
337890280,1
337934986,0
338430521,0
338697293,0
338939335,0
338956696,1
338972521,0
338996953,0
339575264,0
339758817,1
339919261,1
340171585,1
340312337,1
340669460,1
340883064,1
340901296,0
341102646,0
341160042,1
341331195,0
341673442,0
341843289,0
341956039,1
342726221,0
342727023,0
343547376,0
343673764,0
344144867,1
653042323,0
653131221,1
654322779,0
654603036,1
654780620,0
654839032,0
654900945,1
655786430,1
656043570,1
657285734,1
657579415,0
657700321,0
658302919,0
658679222,1
659262571,1
659484485,0
659504835,0
659538234,0
660634403,0
661252457,0
661326984,1
661920615,0
662868593,1
662890617,1
663102907,1
663783173,1
664757625,0
665006157,0
665114381,1
665271760,0
665431035,0
665555296,1
665688755,1
665885511,0
665894700,0
666038005,0
666204419,0
666404897,0
666550244,0
666761508,1
667165455,0
667187479,0
667524405,0
667575524,0
667703364,0
667733193,1
667734286,0
667809112,0
668013382,1
668154202,1
668272119,0
670241663,1
670296582,0
670337633,1
670408743,1
670411297,0
671115842,0
672029764,0
672039534,0
672056596,0
673390221,0
673530605,1
673838719,0
674111683,0
674245578,1
674363503,1
674788670,1
675215000,0
675260286,0
675286537,0
1037353224,1
1037509432,0
1037778605,0
1038887028,1
1039411223,0
1039966203,0
1040031105,1
1040249449,1
1041508530,0
1043345931,0
1043399603,0
1043474283,0
1043813029,0
1043835275,1
1044571912,0
1045342094,1
1045511428,1
1046024538,0
1046847965,1
1047340366,1
1049429219,0
1049459185,0
1050300255,0
1050881341,0
1052056998,0
1052165512,0
1052166315,1
1052371089,1
1052478878,0
1052533429,0
1053433936,0
1053765021,0
1054275655,1
1054320651,1
1054742753,1
1055237417,0
1055268194,0
1055312464,1
1055606427,0
1056611878,1
1056962144,1
1057856664,1
1057881754,0
1058695761,0
1059080895,1
1059447497,1
1059644108,1
1060558107,0
1060604409,0
1060697176,0
1061112131,0
1061846360,1
1062091100,1
1062935236,0
1063726562,1
1064384736,0
1064873926,1
1064961954,0
1066188003,1
1066291189,0
1066428516,1
1067451756,1
1067512064,1
1068540700,0
1069424136,0
1069985674,0
1070655079,0
1071567028,0
1072143956,0
1072576707,0
1073037963,0
1073093608,1
1073258937,1
1073296564,1
1073878598,1
598157271,0
598273446,0
598325009,1
598737990,0
598833892,0
599057044,0
599130408,1
599184670,0
599721776,0
599778002,1
600151248,1
600501002,1
600545929,0
600602735,0
601213642,0
601407998,0
601471739,1
601853584,0
601948606,0
602171177,0
602202245,1
602232510,1
602488992,0
602730820,0
603059574,1
604566538,0
604650185,1
606078097,0
606274707,0
607263532,0
608001407,1
608247676,0
608333663,0
608416729,0
608799078,0
609661882,1
609903778,0
610106008,1
610579963,0
610647709,0
610709186,1
610878230,1
611522690,0
611537131,0
612114707,1
612211778,1
612391104,0
612463376,0
613084206,0
613650117,0
613691321,0
613817701,1
613975156,1
614289905,0
614322066,0
614405055,1
614438309,1
614763058,0
615099976,0
615116757,0
615437048,0
615450464,0
615464247,0
616069979,0
616295838,1
616463567,1
616907547,1
617232877,1
617360059,0
617903733,1
617951795,0
618243649,0
618996546,0
619189510,0
619569246,0
620192185,0
620197506,1
620426866,0
620506063,1
620517293,0
620897320,0
621257645,1
621298995,0
621481386,0
621627168,0
621882267,1
621987067,0
622074941,0
622423319,0
622437973,0
622478887,0
622939128,0
623404842,1
623557772,0
623738481,0
623785082,1
623834672,1
624596835,1
624650798,0
624651532,1
624750055,0
624922088,1
625068818,0
625221961,0
625306197,1
626054354,0
626248121,1
626337096,1
627044263,0
627149644,1
627430703,1
627910782,0
628128323,1
628219049,1
628219852,0
629442767,0
629743733,1
629994092,0
630042222,1
630377544,1
630383308,0
630520336,0
630547681,0
630617331,1
631065829,0
631915208,0
633496630,0
633577732,0
633631985,0
633818903,1
633944702,1
634038844,1
634082311,0
634109954,0
1354496613,1
1355507897,1
1356369018,1
1357375998,0
1358259945,0
1359090435,0
1359516473,0
1382934303,0
1383859165,0
1383966954,1
1386702521,0
1386980959,0
1387941619,1
1389544339,0
1390790808,0
1391135685,1
1392094671,0
1392427072,1
1397303055,1
1408786658,1
1423283899,1
1423668733,1
1428717407,0
1430715611,1
1433848848,1
1435704182,1
1436074508,0
1436499453,1
1438168459,0
1439004789,0
1439162971,1
1439490990,1
1440240463,0
1442636704,1
1443627561,0
1443694726,1
1443709602,0
1443795657,1
1443829568,0
1443912344,1
1444948342,1
1445139410,0
1445764544,1
1448280529,1
1449414836,1
1452074118,0
1452864428,1
1454623792,1
1454906022,0
1454969763,0
1455379174,0
1455822498,1
1456123327,1
1456839179,1
1457412451,0
1458565136,0
1459022319,0
1459642927,0
1459893141,0
1460439069,0
1460595500,0
1461209473,1
1461757886,0
1461922626,1
1461966674,0
1462604866,1
1462989555,0
1463276738,0
1463413186,1
1463660624,1
1464702387,1
1468483661,0
1469824570,0
1470325725,0
1470332505,1
1470762191,1
1471576207,0
1472305841,0
1486763116,0
1487265218,0
1487577423,1
1487807944,0
1487845937,0
1488878297,0
1488933208,1
1489000450,1
1489712510,0
1489740221,0
1489888625,0
1490022664,1
1490253263,0
1493969695,1
1496660489,1
1501373397,0
1523400293,1
1524531970,0
1524576094,1
1526070078,1
1528011903,1
1528738190,0
1529430481,0
1530355052,1
1531532237,1
1531792955,1
1532643872,0
1533262874,0
1533601475,1
1539550356,0
1540476089,0
1544133162,0
1550406929,0
1550456305,0
1551614097,1
1556848510,0
1557536719,0
1559458637,0
1560057443,0
1573491991,0
1573936629,1
1574218423,0
1582368968,1
1583447562,0
1583598442,1
1587005958,0
1589571610,1
1589699305,1
1591245432,1
1591903598,0
1592236221,1
1592793669,0
1593419025,1
1594729234,1
1596979317,1
891417270,0
891753898,0
892940494,0
893109760,0
893121357,0
893674732,1
893856756,0
894067295,0
894167790,0
894170847,0
894224084,0
894719337,1
895254471,0
895591979,0
898666949,0
899185969,0
899601657,1
900247936,0
901152302,0
901284011,1
901474856,0
901646676,0
901693858,0
901963910,1
902015251,0
902632938,0
902687926,1
903414717,0
903465844,0
903648091,0
903649039,0
903858194,0
904292977,0
904774960,0
904953850,1
905484535,0
905568984,1
905688660,0
906101864,0
906381830,0
906660337,0
907290356,0
907842415,0
908589258,1
909060369,1
909229490,0
909710440,0
910280800,0
910489374,1
910628956,0
911643741,0
911742700,0
912788766,1
913466403,0
914018095,1
914118813,0
914946748,0
914958926,0
915109447,0
916308956,1
916478580,1
916675848,0
917376166,1
917543682,0
917580659,0
917582409,0
918170566,0
918511789,0
918893925,0
919032635,0
673265728,1
673777532,1
673840102,0
673893706,0
674119557,1
674397124,0
674438251,0
674543708,0
675398630,0
675502985,0
675749408,0
677003100,0
677036422,0
677114023,0
677270736,0
677363136,1
677439489,1
678114794,0
679339896,1
679384892,1
679552040,0
679631682,1
679937686,0
679950154,0
680330907,0
680992933,1
681230969,1
682092389,0
682132791,1
682239554,1
682475328,0
682660632,0
683288319,1
684676632,0
684697051,1
684858657,0
685202509,0
685687395,0
685689658,1
685864467,0
686012358,0
686107601,1
686672496,1
686724563,1
686895358,1
687239432,0
687303096,1
687502917,1
688272441,0
688274926,1
688812690,0
689231505,0
689307132,0
689853214,0
690077972,1
690391559,1
691102671,0
692657697,1
692760225,0
693027579,0
693509698,0
693633746,0
693999622,0
694581511,1
694893852,1
695437603,0
695740396,0
696480313,0
249234235,1
249373894,0
250752651,0
250974710,0
251110432,0
251170082,1
251217776,0
251641774,0
251836565,1
251970024,0
252201784,0
252429752,0
252770249,0
253175869,0
253232026,0
253754615,1
253842062,1
253896025,0
253948237,0
254561919,1
254667009,0
254753064,0
255003637,0
255217899,1
255263842,0
255807661,0
255930616,0
256189652,0
256480703,0
256785615,0
257234335,0
257371440,0
257600356,1
258014431,1
258095021,0
258126959,1
258462793,0
259325075,1
259953420,1
260230398,0
260261175,0
260398204,0
260425036,1
260724917,1
260850639,0
261025669,1
261153219,0
261522084,0
261958183,0
262271916,0
262681182,1
262762421,0
263084249,0
263167093,1
263300262,0
263459238,1
263927727,1
264762597,0
264817141,0
265191770,0
265498500,0
265558159,1
265569022,0
266279041,1
267060742,1
1078586254,0
1079956993,0
1080771880,0
1080903007,0
1081657288,1
1082213139,1
1083699249,0
1083781359,0
1084124554,0
1084290609,1
1084617911,1
1084898681,0
1085727060,1
1085856139,1
1086325201,0
1086913580,0
1087106834,0
1087374845,0
1087497433,0
1087666989,1
1088011064,0
1088063199,1
1088548384,0
1089179060,0
1089260444,0
1089313971,0
1089414612,0
1089847217,0
1089951718,0
1090693462,0
1091176017,0
1091718598,1
1091772347,1
1091889614,1
1092061357,1
1092400760,0
1092527071,0
1092621436,0
1093531489,1
1093603906,1
1093633223,1
1094648879,1
1095297344,0
1096666118,0
1097042857,0
1097297811,1
1097601843,0
1097744268,0
1098514305,0
1098558575,1
1098775168,0
1099903856,0
1099985906,0
1100862920,0
1101202690,0
1101258258,0
1102110412,1
1102347860,0
1102375503,0
1102653719,1
1102679611,1
1102732848,1
1102907580,0
1103162602,1
1103168511,1
1103478888,0
1103638308,1
1104675697,1
1105749911,0
1106526002,1
1107892581,0
1107927295,0
1108955787,1
1109028349,0
1109120305,1
1109144233,0
1109903620,1
1110113501,0
1111116399,1
1111269542,0
1111470021,0
1112470357,0
1113013083,0
1113739361,1
1114040626,0
1114099038,0
1114797972,0
1115340109,0
1115543722,1
1115637437,0
1115828795,1
1116124296,0
1116228293,0
1117624624,0
1118561596,1
1119688311,0
1121488376,0
1122425851,0
1122527149,0
1123252335,1
1123618066,0
1123742260,1
1123921876,1
1128719891,1
1128805511,0
1130004506,0
1130408376,0
1135274359,1
1135296315,1
1135605086,0
1137192196,0
1137396244,0
1138656205,0
1138664668,0
1139271570,0
1139474226,0
1140604306,0
1140817475,0
1142019895,0
1143034894,1
1143141735,1
1143224724,1
1143317337,0
1143365399,0
1143555451,1
1144382660,0
1144744088,1
1145081518,1
1145719556,0
1145810641,1
1147401183,0
1148237292,0
1149120223,0
1149556911,1
1149647629,1
1150574164,0
1151046591,1
1151915731,0
1153771799,0
1154286814,0
1155406168,0
1155705170,0
1156214420,0
1157368419,0
1157674125,0
1157831213,1
1158450293,1
1158768979,0
1158782984,0
698492445,0
699563379,0
699662192,0
699899281,0
701252077,0
701547936,0
701631591,0
701652736,1
701983898,0
702051430,1
702062148,0
702449169,1
702536761,0
703106899,0
703268505,0
703366959,1
703597191,1
703698557,1
704020018,0
704262940,0
704619047,0
704735870,1
705016136,0
705082498,0
705397537,0
705468861,0
706293962,0
706878541,1
707190455,0
707576749,0
708177007,0
708586718,1
709427856,0
709698412,0
710122265,1
710439499,0
710466339,0
710591549,0
710820106,0
711116700,1
711222806,0
711336214,0
712343843,0
712489189,0
712561384,0
712912751,0
712980574,0
712999310,0
713308380,0
713431625,0
713606212,0
714076666,1
714373840,0
714500006,0
715471469,0
715814809,0
715892333,0
715916253,1
716210002,0
716472539,0
716483334,1
717250740,0
718141109,1
718325030,0
718632853,0
718674134,1
718748660,0
718856739,1
719001940,0
719185937,0
719396331,0
719534598,1
719618757,1
719794069,1
719904189,0
720046691,0
720494754,1
720550980,0
721336917,1
721417797,0
721660710,0
722027389,0
723832407,1
724338813,0
725223999,0
725409679,1
725454743,0
725939492,0
726391714,0
726553388,1
726573371,1
727099760,1
728464154,0
728882464,0
729273498,1
729296394,0
729485352,0
729905268,0
729924226,1
730075841,0
730390521,1
730434134,0
730610326,0
730713878,1
730798985,0
731105647,1
731268124,1
731783864,1
732439186,1
732673209,0
732705370,1
732884628,0
733093561,0
733446969,1
733945715,0
735069664,0
735275104,1
735346206,0
737090916,0
738526335,0
738731263,1
739292076,0
740218825,0
740614385,1
740911201,0
741620118,0
741761015,0
743179738,0
743436955,0
745175022,1
745630087,1
745864554,1
746097330,0
919039416,1
919039561,1
919177324,0
919744260,1
920021887,1
920212963,1
920274654,0
920801112,0
921204623,1
922912715,0
922949180,0
923802572,0
924193103,1
924696221,0
925043652,0
925503235,0
925543559,0
925641647,0
925874722,1
926850634,0
927074375,0
927149926,0
927424137,0
928073840,1
928352637,0
929264305,0
929521735,0
931253610,1
932352759,0
932955502,1
933885394,0
933953806,1
934123798,1
934625387,0
934954218,0
935751889,0
935781061,1
936784540,0
936837050,1
937388231,0
937583893,0
937681254,0
937870717,0
938679481,0
941126397,0
942245315,1
943094259,0
945586034,0
946021116,1
946750751,1
947083886,1
947979866,0
948215930,0
948980202,1
949019007,1
949053721,1
949742220,1
952086608,1
952117240,0
952153337,0
952429435,1
952850299,0
954786735,1
955224294,0
955370588,1
955685047,1
956288080,0
956746211,1
957425231,0
675693404,1
675935224,0
676023396,0
676137308,1
676164439,1
676464089,0
676555473,0
676600469,0
676932357,0
677014766,0
677451889,1
678209167,1
678935881,1
679370451,0
679978233,0
680177465,0
680231436,0
680584178,0
681260722,1
681505616,0
681562131,1
682003704,0
682338513,0
682401963,1
683695690,0
684266418,1
684914225,0
685130383,0
685454688,1
685512886,0
686015936,1
686311214,0
686530506,1
686594904,1
686739516,0
686851096,1
686895947,1
686933863,0
687061268,1
687633891,0
688175379,0
688327651,1
688513757,0
688617463,0
688771776,1
689026141,0
689797492,0
690014675,0
690448511,1
690658614,0
691385849,1
691516532,0
691653416,0
691681853,0
693360568,0
694897866,0
695322812,0
695878005,1
696151559,1
696339561,1
696577666,0
697730282,1
697767182,0
697970864,0
698149908,1
698211744,1
698273811,1
698970918,0
699066674,1
699350868,0
699850852,0
839565327,1
839938497,0
840670096,1
840701454,0
840727414,0
841087023,1
841246075,1
841555939,0
841915035,0
841948366,0
842320732,0
842393218,0
843104108,0
844173949,0
844452609,0
844574761,0
844641559,0
844751457,0
845862801,0
846505501,0
846854093,0
847688451,1
848277043,0
848545276,0
848731383,0
848936012,1
849218609,0
849238805,0
850132454,0
850519919,1
850533267,0
850670808,0
851314311,0
851458419,1
852069616,1
853247023,1
853256067,0
854221262,0
854350562,1
854406788,1
854693390,0
855326833,0
855340471,1
855340693,1
855602718,0
855995358,1
856119406,0
857450400,0
857715926,0
858398524,1
858778833,0
859135520,0
859295888,0
859933345,1
860346984,1
860827575,0
860848360,1
861111043,1
861536501,0
861856647,0
862014461,0
862474266,1
863403799,0
863760700,1
864856433,1
865579501,0
866233662,0
866779590,0
867052119,0
1159213395,1
1160152988,0
1160225046,1
1160269162,0
1161496963,0
1161537731,0
1162660954,0
1162856326,0
1163902973,0
1164285254,1
1164554281,1
1164917749,1
1165031012,0
1165110568,1
1166561529,1
1166690462,1
1167037303,1
1167150856,1
1169143150,0
1169435662,0
1171244685,0
1172093705,1
1172808754,0
1172924416,0
1173849201,0
1173977776,1
1174197870,1
1175192151,0
1175645031,0
1175883870,0
1176340831,0
1176533504,0
1177702816,1
1177705370,1
1178430043,1
1179000557,1
1179038183,1
1179064366,0
1179248064,1
1179253905,0
1179268995,1
1179564060,0
1179668270,1
1180077981,0
1180144924,1
1180741689,1
1181081451,0
1181465782,1
1181599019,1
1181691197,0
1184853093,1
1188976247,0
1189401407,0
1189449759,0
1190032083,0
1193740130,1
1194954446,0
1195823586,0
1196445944,0
1196574151,1
1196712418,0
1196843546,1
1197150353,1
1197799620,0
1198096940,1
1198387632,0
1198826216,1
1199217976,1
1199318181,0
1199881394,1
1199926100,0
1200050515,1
1200065605,0
1200099226,0
1200410994,0
1201004326,0
1201341612,0
1201850426,0
1202049300,1
512643584,0
513149546,1
513740333,0
514345263,1
514502052,0
514672189,0
514689551,0
514782241,0
514907963,0
514979509,0
515261439,1
515444856,1
515464762,0
515497435,0
515846394,0
516028419,0
516263970,0
516452340,0
516745073,0
516748284,0
516997986,1
517508329,0
517676784,1
517758979,0
518337870,1
518514720,0
518544113,1
518557965,0
519519214,1
520019865,0
520463256,0
522470427,1
525957439,0
528027838,0
530038877,1
532495272,0
533101662,1
533126973,1
534493263,1
534945920,0
535512779,1
535613419,0
536176273,0
537860010,1
538033939,1
538720474,1
538911909,1
539301927,1
539477094,1
540553647,0
541614368,0
544327544,0
544585631,0
545287410,1
545872510,0
545976643,0
546319770,1
546583613,0
546832444,0
546860378,0
547587092,0
549140948,1
549376217,0
549509155,0
549908584,1
550150114,1
550152300,0
550406750,0
550867861,0
551021303,1
551372449,1
551857480,0
552019743,0
552894511,1
553505999,0
553521754,0
554424225,0
554546745,0
556055169,1
556831764,0
557214489,0
557795499,1
558445278,1
559755120,1
560031150,1
560253721,0
560421458,0
560440997,0
560663645,0
561009462,0
562206049,1
562667101,0
563332338,1
563695294,1
564421436,0
564436457,0
564461615,0
564787602,0
565001198,0
565228808,1
565461003,0
566066376,0
566648112,1
566852963,1
567029155,0
567056866,0
567362144,1
567389121,1
568069679,1
568079089,0
568260678,1
568898571,1
569428675,1
569715721,1
569915243,1
570033894,1
570506031,0
570935494,0
570961600,0
570985306,1
571495939,0
571508920,0
571963259,0
572482424,1
572650810,1
573291769,0
574007040,0
574101549,0
574361174,0
574456631,0
574920595,0
574953481,1
575594585,0
575601220,1
700354782,0
700534253,0
700536806,1
700656046,0
700746986,1
700820496,1
701003392,0
701117013,1
701557637,0
702363190,1
702714848,0
703278940,1
703655022,0
704059549,0
705154257,1
705226094,1
706307087,1
706446891,0
708404250,0
708625437,0
709226507,0
709967226,0
710220429,0
710524094,0
710658210,0
710766938,1
711188314,0
711470399,0
711517145,0
712186686,0
712227164,0
712301033,1
712351426,1
712535056,0
712539872,1
713185348,1
713363512,0
713583462,1
714282174,0
714500518,1
714708281,0
714723380,1
715918439,1
716306194,0
716575366,0
717142806,0
717444873,0
718866876,1
719454230,1
719522856,0
719847750,0
719953053,0
719966913,0
721895245,1
722283880,0
722537074,0
723230253,1
723563815,0
723644183,1
723736215,0
724073577,0
724989908,1
725159755,0
725171864,0
725428637,1
726353277,0
726702381,0
727209001,1
727320803,1
727396064,1
728055032,0
728194469,0
728873566,1
728970048,1
729052746,1
729102337,0
729806233,0
729922698,1
730008240,0
730658678,0
730664365,1
730880224,1
731746307,0
731749150,1
732187444,0
732299972,0
732906874,0
733440624,0
733503562,0
733728609,1
733735757,0
733841718,0
733896125,1
734111335,1
734189004,0
735101321,1
735877044,0
736911582,0
736922017,0
737314512,1
738529400,1
738533995,0
739194056,1
739250794,0
739354860,1
739414732,0
739986194,0
740324282,1
740341276,1
740887571,0
741336215,1
741583952,0
743208543,1
743237646,1
743242898,1
743537306,1
744022994,1
744508034,1
744676352,0
744883168,0
747914679,0
748286243,0
748575177,0
748805775,0
748880378,0
749163769,1
749227655,0
749334641,0
749768263,0
750022995,0
750410605,0
750433141,0
750647326,1
750747232,1
267247438,1
267537319,0
267561973,1
267586696,0
268044315,0
268844326,0
268880859,1
269959307,0
270110264,0
270323356,1
270356243,1
270356465,1
270442810,0
270471982,0
270570138,0
270715194,0
270763110,0
271024332,0
271629842,1
272258042,0
272354156,1
272444515,0
272452244,0
273137976,0
273270991,1
273490137,0
275736369,0
275929991,1
276093202,1
276312639,0
276447627,1
276769088,0
276856748,1
276905391,0
277047381,0
277278406,0
278324917,0
278345190,0
278976080,0
279755740,0
279844639,1
279867901,1
279933316,0
280535042,1
280580619,1
280615333,1
280853079,0
281513209,1
281603491,1
281767949,0
281957848,0
283070566,0
283312975,1
283337194,1
283581208,0
283637579,0
283839441,0
285248241,1
285436397,1
285609668,0
287033063,0
287623696,1
287670298,0
288250359,0
288431581,1
288794392,0
288955852,0
289037757,1
289724650,1
289885676,1
290189195,0
290345259,1
290467197,0
290514456,0
290833509,1
290992639,1
291568977,0
291946305,0
292334128,1
292514257,0
292630141,1
293013003,0
293932400,0
294155995,0
294157601,0
294694118,0
295231959,1
295575957,1
296006957,0
296464789,1
297682240,1
298222335,1
298437835,1
298478894,0
298632114,0
298897563,0
299305814,0
299733817,1
299921460,1
300426628,0
300543529,1
300596765,1
301144376,1
301329756,1
301422669,0
301564146,0
301686299,0
302346506,1
302675627,1
302901921,1
302974116,1
303130616,1
303231256,1
303347644,1
304189150,1
304191268,0
304504855,0
304745146,0
304988870,1
305542245,0
305935901,0
306473742,1
306491172,1
307321661,1
307346529,1
307392114,0
307519006,1
957940023,1
958252663,0
958822665,1
958961512,0
959391129,1
960220312,0
960220747,0
961190528,1
961221305,1
961777378,0
962114732,0
962403162,0
962692172,0
963210030,0
963844276,0
964268197,1
964341049,0
964703646,0
965551130,0
965564622,1
965627928,1
965791130,0
966035879,0
966105162,0
966181951,1
966564668,0
969345231,1
970031621,0
970074576,1
971728201,0
972060747,0
972207041,0
972549356,0
972818529,0
973206071,1
973353526,1
973801734,0
974067696,1
974948219,1
974976443,0
975453097,0
975557452,1
976050297,0
976245302,0
978435812,1
979898293,0
980159003,0
980162726,1
980597877,1
980710994,1
982099521,0
982350025,1
983574111,0
983651848,1
985217813,1
986767800,0
986931379,1
987871843,0
988503980,0
988878746,1
989196270,0
989879090,0
989948518,0
989989868,1
991504193,0
991564065,0
991649762,0
991951752,0
991961889,1
992208158,0
992272120,1
629269855,0
629327541,0
629529616,0
629552665,1
629845031,0
630804018,0
631181858,0
631244643,0
631407564,1
631541458,1
631590613,1
631678632,0
632591973,0
632803024,1
633129960,0
633464768,0
633622651,0
634264122,0
634396266,0
634607317,0
634727496,1
635239154,1
635325790,0
635672999,0
635690719,0
635999268,0
636354572,1
636734377,1
637112209,0
637451979,0
637613149,1
637839512,0
638023364,0
638463186,0
638965869,0
639484384,1
641332212,0
641508763,0
641573887,1
641915117,0
642052436,0
642371054,0
643310211,1
643457889,1
643766805,0
644173809,0
644505048,1
645016339,1
645054913,0
645336195,0
645634180,0
645746776,0
646075821,1
646211321,1
646401731,0
646638385,0
647362477,1
647538379,0
647729370,0
647894110,0
648043837,0
648197638,1
648465350,0
648478262,0
649096171,0
649150791,1
649359579,0
649420698,1
649564285,0
649565746,0
649621826,1
650461436,0
650702239,0
650710557,0
650768021,0
650991907,0
651231617,0
651632284,0
652324942,1
652605054,0
652730639,0
652732390,0
653448532,0
654829476,0
655201261,0
655370963,0
656265270,0
657160012,1
657210550,0
658289135,0
658496395,0
659195696,1
659857722,0
659927372,0
660381925,0
661092525,0
661506386,0
661609145,0
662428114,0
662467422,0
662757526,0
662796689,0
663606760,1
663659561,0
663914292,0
664614756,0
665341402,1
666261157,0
666321908,0
666512541,1
666663130,0
667169246,0
667217453,0
667483850,0
668696851,0
669441584,0
669510568,0
